id,matches_played,goals_scored,total_yellow_cards,total_red_cards,tournaments_participated,team_id,family_name,given_name,role,matches_managed,matches_officiated,award_name
P-21702,4.0,0.0,0.0,0.0,1,T-84,González,Álvaro,Midfielder,,,
P-21704,3.0,0.0,0.0,0.0,1,T-01,Medjani,Carl,Defender,,,
P-21707,0.0,0.0,0.0,0.0,0,,Domínguez,Diógenes,Forward,,,
P-21727,0.0,0.0,0.0,0.0,0,,Hogenbirk,Frans,Midfielder,,,
P-21738,0.0,1.0,0.0,0.0,1,,Friaça,not applicable,Forward,,,
P-21741,5.0,0.0,2.0,1.0,2,T-46,Ramírez,Ramón,Midfielder,,,
P-21753,2.0,0.0,0.0,0.0,1,T-63,Ameen,Mohammed,Midfielder,,,
P-21776,2.0,0.0,0.0,0.0,1,T-30,Rémy,Loïc,Forward,,,
P-21784,3.0,0.0,1.0,0.0,1,T-69,Dedić,Zlatko,Forward,,,
P-21790,5.0,0.0,0.0,0.0,1,T-48,Janmaat,Daryl,Defender,,,
P-21798,7.0,0.0,0.0,0.0,1,T-48,Vlaar,Ron,Defender,,,
P-21803,7.0,0.0,2.0,0.0,1,T-18,Asanović,Aljoša,Midfielder,,,
P-21807,3.0,0.0,0.0,0.0,1,T-51,Yun,Hyon-hi,Forward,,,
P-21810,3.0,3.0,0.0,0.0,1,T-64,Lorimer,Peter,Forward,,,
P-21820,3.0,0.0,0.0,0.0,1,T-32,Abdul Samed,Salis,Midfielder,,,
P-21823,4.0,0.0,3.0,0.0,1,T-55,Cáceres,Víctor,Midfielder,,,
P-21831,1.0,0.0,0.0,0.0,1,T-49,Parr,Jocelyn,Defender,,,
P-21832,10.0,10.0,4.0,0.0,2,T-48,van Bronckhorst,Giovanni,Midfielder,,,
P-21834,0.0,0.0,0.0,0.0,0,,Pluskal,Svatopluk,Midfielder,,,
P-21849,0.0,0.0,0.0,0.0,0,,Kouici,Mustafa,Defender,,,
P-21864,7.0,0.0,1.0,0.0,2,T-04,Culina,Jason,Midfielder,,,
P-21865,2.0,0.0,1.0,0.0,1,T-79,Khenissi,Taha Yassine,Forward,,,
P-21890,8.0,0.0,0.0,0.0,2,T-13,Jara,Gonzalo,Defender,,,
P-21914,1.0,0.0,0.0,0.0,1,T-12,Pakos,George,Forward,,,
P-21916,0.0,0.0,0.0,0.0,0,,Furiassi,Zeffiro,Defender,,,
P-21945,0.0,0.0,0.0,0.0,0,,Michel,Luis Ernesto,Goalkeeper,,,
P-21951,0.0,0.0,0.0,0.0,0,,Chimento,Enrique,Defender,,,
P-21962,1.0,0.0,0.0,0.0,1,T-79,Ben Amor,Mohamed Amine,Midfielder,,,
P-21967,0.0,0.0,0.0,0.0,0,,van der Veen,Frans,Forward,,,
P-21974,0.0,0.0,0.0,0.0,0,,Håkansson,Olle,Midfielder,,,
P-21975,14.0,0.0,2.0,0.0,5,T-50,Ebi,Onome,Defender,,,
P-21988,0.0,0.0,0.0,0.0,0,,Christiansen,Jesper,Goalkeeper,,,
P-22001,1.0,0.0,0.0,0.0,1,T-30,Karchaoui,Sakina,Defender,,,
P-22008,2.0,0.0,1.0,0.0,1,T-01,Ghezzal,Abdelkader,Forward,,,
P-22014,0.0,0.0,0.0,0.0,0,,Rojas,Carlos,Midfielder,,,
P-22016,1.0,0.0,0.0,0.0,1,T-54,Ovalle,Luis,Defender,,,
P-22046,6.0,18.0,0.0,0.0,2,T-17,Wanchope,Paulo,Forward,,,
P-22051,0.0,0.0,0.0,0.0,0,,Bigode,not applicable,Midfielder,,,
P-22071,0.0,0.0,0.0,0.0,0,,Kihlstedt,Magnus,Goalkeeper,,,
P-22072,0.0,0.0,0.0,0.0,0,,Kang,Chang-gi,Midfielder,,,
P-22075,3.0,0.0,1.0,0.0,1,T-28,Lallana,Adam,Midfielder,,,
P-22102,1.0,0.0,0.0,0.0,1,T-65,Sakho,Diafra,Forward,,,
P-22110,0.0,0.0,0.0,0.0,0,,Gaber,Jassem,Midfielder,,,
P-22118,2.0,0.0,0.0,0.0,1,T-21,Hagara,Vladimír,Defender,,,
P-22122,0.0,0.0,0.0,0.0,0,,Unzaim,Leongino,Forward,,,
P-22123,0.0,0.0,0.0,0.0,0,,Ejiofor,Eric,Defender,,,
P-22126,5.0,0.0,2.0,0.0,2,T-57,Wójcicki,Roman,Defender,,,
P-22128,0.0,0.0,0.0,0.0,0,,Ifa,Bilel,Defender,,,
P-22131,0.0,1.0,0.0,0.0,1,,Casarín,Horacio,Forward,,,
P-22136,0.0,0.0,0.0,0.0,0,,Bomba,Jozef,Defender,,,
P-22146,1.0,0.0,0.0,0.0,1,T-55,Morales,Carlos,Midfielder,,,
P-22160,6.0,0.0,0.0,0.0,1,T-18,Vlašić,Nikola,Midfielder,,,
P-22174,0.0,0.0,0.0,0.0,0,,Mohammed Sharif,Ismail,Midfielder,,,
P-22176,2.0,0.0,0.0,0.0,1,T-28,Wright,Tommy,Defender,,,
P-22178,12.0,0.0,2.0,0.0,3,T-28,Scott,Alex,Defender,,,
P-22187,3.0,0.0,1.0,0.0,1,T-69,Čeh,Aleš,Midfielder,,,
P-22192,4.0,0.0,0.0,0.0,1,T-50,Ambrose,Efe,Defender,,,
P-22200,1.0,0.0,0.0,0.0,1,T-53,Gunnerød,Hege,Midfielder,,,
P-22201,0.0,0.0,0.0,0.0,0,,Parker,Alex,Defender,,,
P-22209,4.0,4.0,0.0,0.0,1,T-60,Breen,Gary,Defender,,,
P-22223,3.0,0.0,0.0,0.0,1,T-74,Svensson,Tommy,Midfielder,,,
P-22224,0.0,4.0,0.0,0.0,1,,Sánchez,Leonel,Forward,,,Golden Boot
P-22231,0.0,0.0,0.0,0.0,0,,Mikloško,Luděk,Goalkeeper,,,
P-22236,5.0,0.0,0.0,0.0,1,T-41,Giuliani,Laura,Goalkeeper,,,
P-22242,6.0,0.0,1.0,0.0,2,T-79,Baya,Zoubeir,Midfielder,,,
P-22258,0.0,0.0,0.0,0.0,0,,Boggio,Norberto,Forward,,,
P-22263,2.0,0.0,1.0,0.0,1,T-55,Franco,Juan Carlos,Defender,,,
P-22277,2.0,0.0,0.0,0.0,1,T-49,Tegg,Rebecca,Forward,,,
P-22286,0.0,0.0,0.0,0.0,0,,Arboleda,Robert,Defender,,,
P-22289,3.0,0.0,0.0,0.0,1,T-74,Larsson,Peter,Defender,,,
P-22295,0.0,0.0,0.0,0.0,0,,Leek,Ken,Forward,,,
P-22298,3.0,0.0,0.0,0.0,1,T-77,Sènaya,Yao Junior,Midfielder,,,
P-22302,6.0,0.0,0.0,0.0,3,T-55,Bonet,Carlos,Midfielder,,,
P-22304,0.0,0.0,0.0,0.0,0,,Zauber,Samuel,Goalkeeper,,,
P-22318,0.0,0.0,0.0,0.0,0,,Sankovič,Goran,Defender,,,
P-22319,0.0,0.0,0.0,0.0,0,,Wagner,Fritz,Forward,,,
P-22338,10.0,10.0,3.0,0.0,2,T-71,Lee,Chun-soo,Forward,,,
P-22344,3.0,0.0,0.0,0.0,1,T-58,Sousa,António,Midfielder,,,
P-22351,0.0,0.0,0.0,0.0,0,,Snelders,Theo,Goalkeeper,,,
P-22353,0.0,0.0,0.0,0.0,0,,Mihajlović,Prvoslav,Forward,,,
P-22371,0.0,0.0,0.0,0.0,0,,Lecouflé,Séverine,Midfielder,,,
P-22378,7.0,0.0,3.0,0.0,2,T-41,Camoranesi,Mauro,Midfielder,,,
P-22385,8.0,0.0,2.0,0.0,2,T-84,Álvez,Fernando,Goalkeeper,,,
P-22391,4.0,4.0,1.0,0.0,1,T-13,Aránguiz,Charles,Midfielder,,,
P-22393,3.0,3.0,1.0,0.0,2,T-70,Nomvethe,Siyabonga,Forward,,,
P-22402,0.0,0.0,0.0,0.0,0,,Allemandi,Luigi,Defender,,,
P-22408,11.0,0.0,3.0,0.0,2,T-03,Batista,Sergio,Midfielder,,,
P-22409,12.0,72.0,6.0,0.0,2,T-48,Bergkamp,Dennis,Forward,,,
P-22428,0.0,4.0,0.0,0.0,1,,Chico,not applicable,Forward,,,Bronze Boot
P-22433,5.0,0.0,1.0,0.0,1,T-73,Alexanko,José Ramón,Defender,,,
P-22470,1.0,0.0,0.0,0.0,1,T-55,Manzur,Julio César,Defender,,,
P-22479,0.0,0.0,0.0,0.0,0,,Opara,Eberechi,Defender,,,
P-22480,7.0,28.0,4.0,0.0,3,T-64,Jordan,Joe,Forward,,,
P-22488,0.0,0.0,0.0,0.0,0,,Sangweni,Siyabonga,Defender,,,
P-22489,0.0,0.0,0.0,0.0,0,,Olivera,Nicolás,Forward,,,
P-22492,3.0,0.0,1.0,0.0,1,T-78,Theobald,Densill,Midfielder,,,
P-22493,0.0,0.0,0.0,0.0,0,,Zé Luiz,not applicable,Defender,,,
P-22507,2.0,0.0,0.0,0.0,1,T-50,Shorunmu,Ike,Goalkeeper,,,
P-22554,10.0,0.0,0.0,0.0,2,T-09,Cerezo,Toninho,Midfielder,,,
P-22562,10.0,0.0,1.0,0.0,2,T-10,Balakov,Krasimir,Midfielder,,,
P-22568,1.0,0.0,0.0,0.0,1,T-70,Moriri,Surprise,Midfielder,,,
P-22569,0.0,0.0,0.0,0.0,0,,Graversen,Susanne,Goalkeeper,,,
P-22573,6.0,6.0,1.0,0.0,2,T-11,Manie,Christine,Defender,,,
P-22594,2.0,0.0,0.0,0.0,1,T-10,Yakimov,Dimitar,Forward,,,
P-22604,7.0,7.0,1.0,0.0,2,T-50,Okobi-Okeoghene,Ngozi,Midfielder,,,
P-22620,1.0,0.0,1.0,0.0,1,T-73,Campo,Iván,Defender,,,
P-22625,0.0,0.0,0.0,0.0,0,,Farías,Arturo,Defender,,,
P-22631,1.0,0.0,0.0,0.0,1,T-17,Zamora,Álvaro,Midfielder,,,
P-22633,4.0,0.0,0.0,0.0,1,T-44,Mitoma,Kaoru,Midfielder,,,
P-22636,0.0,2.0,0.0,0.0,1,,Parodi,José,Forward,,,
P-22639,0.0,0.0,0.0,0.0,0,,Drok,Daaf,Forward,,,
P-22661,0.0,0.0,0.0,0.0,0,,Sabo,Yozhef,Midfielder,,,
P-22662,3.0,0.0,0.0,0.0,1,T-22,Flæng,Kamma,Defender,,,
P-22700,0.0,0.0,0.0,0.0,0,,Viera,Milton,Forward,,,
P-22714,0.0,0.0,0.0,0.0,0,,Andersson,Sven,Defender,,,
P-22729,0.0,0.0,0.0,0.0,0,,Borba,George,Midfielder,,,
P-22732,0.0,0.0,0.0,0.0,0,,Holmberg,Carl-Erik,Forward,,,
P-22739,0.0,0.0,0.0,0.0,0,,Della Torre,José,Defender,,,
P-22755,6.0,0.0,1.0,0.0,1,T-03,Cuciuffo,José Luis,Defender,,,
P-22756,3.0,0.0,2.0,0.0,1,T-46,Vázquez,José Juan,Midfielder,,,
P-22757,2.0,0.0,1.0,0.0,2,T-09,Mônica,not applicable,Defender,,,
P-22762,1.0,0.0,0.0,0.0,1,T-64,Law,Denis,Forward,,,
P-22778,4.0,4.0,1.0,0.0,1,T-62,Golovin,Aleksandr,Midfielder,,,
P-22789,1.0,0.0,0.0,0.0,1,T-63,Al-Anazi,Awad,Defender,,,
P-22793,9.0,0.0,2.0,0.0,3,T-87,Stanković,Dejan,Midfielder,,,
P-22795,3.0,0.0,0.0,0.0,1,T-17,Díaz,Dinnia,Goalkeeper,,,
P-22801,3.0,0.0,0.0,0.0,1,T-05,Aigner,Ernst,Defender,,,
P-22811,5.0,5.0,0.0,0.0,1,T-53,Hansen,Caroline Graham,Forward,,,
P-22812,1.0,0.0,0.0,1.0,1,T-07,Etcheverry,Marco,Midfielder,,,
P-22820,4.0,8.0,2.0,0.0,1,T-50,Amunike,Emmanuel,Midfielder,,,
P-22822,0.0,0.0,0.0,0.0,0,,Springett,Ron,Goalkeeper,,,
P-22841,4.0,0.0,0.0,0.0,1,T-28,Ball,Alan,Midfielder,,,
P-22844,2.0,0.0,0.0,0.0,1,T-28,Wilson,Callum,Forward,,,
P-22858,2.0,0.0,0.0,0.0,1,T-04,Abonyi,Attila,Forward,,,
P-22865,3.0,0.0,0.0,0.0,1,T-02,Mateus,not applicable,Forward,,,
P-22876,3.0,0.0,0.0,0.0,2,T-30,Candela,Vincent,Defender,,,
P-22907,0.0,0.0,0.0,0.0,0,,Vogl,Emerich,Defender,,,
P-22924,4.0,4.0,0.0,0.0,1,T-73,García,Lucía,Forward,,,
P-22927,0.0,0.0,0.0,0.0,0,,Ngapandouetnbu,Simon,Goalkeeper,,,
P-22930,8.0,8.0,3.0,0.0,2,T-06,Meunier,Thomas,Midfielder,,,
P-22941,2.0,0.0,0.0,0.0,1,T-46,Hermosillo,Carlos,Forward,,,
P-22957,0.0,0.0,0.0,0.0,0,,Benedikovič,Michal,Midfielder,,,
P-22963,5.0,0.0,1.0,0.0,1,T-53,Bøe Risa,Vilde,Midfielder,,,
P-22974,0.0,0.0,0.0,0.0,0,,Mráz,Gustav,Defender,,,
P-22982,6.0,12.0,0.0,0.0,1,T-30,Stopyra,Yannick,Forward,,,
P-22983,5.0,0.0,1.0,0.0,1,T-58,Neves,Rúben,Midfielder,,,
P-22992,2.0,0.0,0.0,0.0,1,T-03,Salvio,Eduardo,Defender,,,
P-23003,0.0,0.0,0.0,0.0,0,,Alonzo,Juan,Forward,,,
P-23016,3.0,0.0,0.0,0.0,1,T-62,Svetlitskaya,Alexandra,Midfielder,,,
P-23032,0.0,0.0,0.0,0.0,0,,Palacios,Johnny,Defender,,,
P-23035,0.0,0.0,0.0,0.0,0,,Quaye,Daniel,Defender,,,
P-23037,3.0,0.0,0.0,0.0,1,T-06,Heylens,Georges,Defender,,,
P-23065,0.0,0.0,0.0,0.0,0,,Charles,David Atiba,Defender,,,
P-23070,5.0,0.0,1.0,0.0,1,T-03,Martínez,Lisandro,Defender,,,
P-23072,3.0,0.0,0.0,0.0,1,T-56,Uribe,Julio César,Midfielder,,,
P-23079,1.0,0.0,0.0,0.0,1,T-50,Yusuf,Olaitan,Forward,,,
P-23090,3.0,0.0,0.0,0.0,1,T-74,Flink,Malin,Midfielder,,,
P-23101,3.0,0.0,0.0,0.0,1,T-25,Aguinaga,Álex,Midfielder,,,
P-23151,2.0,0.0,0.0,0.0,1,T-41,Bonato,Paola,Defender,,,
P-23160,0.0,0.0,0.0,0.0,0,,Botasso,Juan,Goalkeeper,,,
P-23163,2.0,0.0,0.0,0.0,1,T-09,Rafinha,not applicable,Forward,,,
P-23167,3.0,0.0,1.0,0.0,1,T-03,Larroquette,Mariana,Defender,,,
P-23168,2.0,0.0,1.0,0.0,1,T-03,Larrosa,Omar,Midfielder,,,
P-23169,1.0,0.0,0.0,0.0,1,T-42,Bolly,Mathis,Forward,,,
P-23175,3.0,0.0,0.0,0.0,1,T-71,Lee,Min-a,Midfielder,,,
P-23176,4.0,0.0,0.0,0.0,1,T-61,Rotariu,Iosif,Midfielder,,,
P-23179,0.0,0.0,0.0,0.0,0,,Chehaibi,Ohman,Forward,,,
P-23193,1.0,0.0,0.0,0.0,1,T-31,Henning,Josephine,Defender,,,
P-23204,9.0,0.0,0.0,0.0,2,T-86,Augenthaler,Klaus,Defender,,,
P-23207,3.0,0.0,0.0,0.0,1,T-74,Fagerström,Linda,Midfielder,,,
P-23218,0.0,0.0,0.0,0.0,0,,Kuharszki,Béla,Forward,,,
P-23253,0.0,0.0,0.0,0.0,0,,Fattori,Osvaldo,Defender,,,
P-23254,1.0,0.0,0.0,0.0,1,T-22,Madsen,Janne,Midfielder,,,
P-23264,0.0,0.0,0.0,0.0,0,,Loyola,Nilson,Defender,,,
P-23272,3.0,0.0,0.0,0.0,1,T-38,Montazeri,Pejman,Defender,,,
P-23285,3.0,0.0,2.0,0.0,1,T-82,Ghanim,Khalil,Defender,,,
P-23300,3.0,0.0,2.0,0.0,1,T-13,Ponce,Waldo,Defender,,,
P-23304,6.0,0.0,0.0,0.0,1,T-30,Fofana,Youssouf,Midfielder,,,
P-23308,4.0,0.0,2.0,0.0,2,T-03,Gómez,Rosana,Midfielder,,,
P-23309,1.0,0.0,0.0,0.0,1,T-87,Popivoda,Danilo,Forward,,,
P-23315,7.0,0.0,3.0,0.0,1,T-30,Sagnol,Willy,Defender,,,
P-23330,7.0,0.0,1.0,0.0,1,T-47,Amallah,Selim,Midfielder,,,
P-23336,2.0,0.0,0.0,0.0,1,T-73,Luque,Albert,Forward,,,
P-23349,3.0,0.0,0.0,0.0,1,T-03,Lorenzo,Néstor,Defender,,,
P-23356,0.0,0.0,0.0,0.0,0,,Rojas,Darío,Goalkeeper,,,
P-23360,10.0,0.0,1.0,0.0,2,T-74,Nilsson,Roland,Defender,,,
P-23371,6.0,6.0,0.0,0.0,2,T-44,Osako,Yuya,Forward,,,
P-23374,9.0,9.0,1.0,0.0,3,T-50,Ohale,Osinachi,Defender,,,
P-23379,4.0,0.0,0.0,0.0,1,T-63,Al-Bishi,Fahad,Midfielder,,,
P-23385,0.0,0.0,0.0,0.0,0,,Rivas,Marcos,Midfielder,,,
P-23395,0.0,0.0,0.0,0.0,0,,Mtiliga,Patrick,Defender,,,
P-23401,0.0,0.0,0.0,0.0,0,,Andersson,Ernst,Midfielder,,,
P-23403,1.0,1.0,0.0,0.0,1,T-73,Begiristain,Txiki,Forward,,,
P-23407,6.0,0.0,0.0,0.0,1,T-09,Mendonça,Jorge,Forward,,,
P-23437,4.0,0.0,1.0,0.0,1,T-57,Frankowski,Przemysław,Midfielder,,,
P-23439,3.0,0.0,0.0,0.0,1,T-64,Forsyth,Tom,Defender,,,
P-23450,3.0,3.0,0.0,0.0,1,T-49,Sumner,Steve,Midfielder,,,
P-23468,2.0,0.0,0.0,0.0,1,T-57,Kownacki,Dawid,Forward,,,
P-23480,3.0,0.0,0.0,0.0,1,T-79,El Ouaer,Chokri,Goalkeeper,,,
P-23484,6.0,0.0,2.0,0.0,2,T-01,Lacen,Mehdi,Midfielder,,,
P-23492,0.0,0.0,0.0,0.0,0,,Panizo,José Luis,Midfielder,,,
P-23507,0.0,0.0,0.0,0.0,0,,Lerond,André,Defender,,,
P-23508,1.0,0.0,0.0,0.0,1,T-04,Luik,Aivi,Midfielder,,,
P-23511,2.0,0.0,1.0,0.0,1,T-76,Pitsamai,Sornsai,Defender,,,
P-23517,0.0,0.0,0.0,0.0,0,,Markos,Imre,Forward,,,
P-23529,0.0,0.0,0.0,0.0,0,,Cruz,Humberto,Midfielder,,,
P-23555,0.0,0.0,0.0,0.0,0,,Stanković,Branko,Defender,,,
P-23559,0.0,0.0,0.0,0.0,0,,Miranchuk,Anton,Midfielder,,,
P-23564,0.0,0.0,0.0,0.0,0,,Sornpao,Tiffany,Goalkeeper,,,
P-23568,2.0,0.0,0.0,0.0,1,T-63,Al-Shehri,Yahya,Midfielder,,,
P-23583,3.0,0.0,0.0,0.0,1,T-71,Kim,Yu-jin,Defender,,,
P-23604,1.0,0.0,0.0,0.0,1,T-14,Zhang,Ying,Defender,,,
P-23605,1.0,0.0,0.0,0.0,1,T-28,Staniforth,Lucy,Midfielder,,,
P-23633,10.0,10.0,1.0,0.0,2,T-10,Kostadinov,Emil,Forward,,,
P-23639,9.0,9.0,0.0,0.0,2,T-56,Cueto,César,Midfielder,,,
P-23661,0.0,0.0,0.0,0.0,0,,Leyva,Fátima,Midfielder,,,
P-23665,2.0,0.0,1.0,0.0,2,T-32,Foriwa,Gloria,Forward,,,
P-23667,3.0,0.0,0.0,0.0,1,T-50,Orji,Ebere,Midfielder,,,
P-23692,4.0,0.0,1.0,0.0,2,T-16,de Ávila,Antony,Forward,,,
P-23705,15.0,90.0,24.0,0.0,3,T-48,Robben,Arjen,Forward,,,Bronze Ball
P-23712,4.0,4.0,0.0,0.0,1,T-22,Nissen,Hanne,Forward,,,
P-23718,7.0,0.0,0.0,0.0,2,T-28,Stevens,Gary,Defender,,,
P-23733,1.0,0.0,0.0,0.0,1,T-13,Rodríguez,Juan,Defender,,,
P-23735,3.0,0.0,0.0,0.0,1,T-66,Krasić,Miloš,Midfielder,,,
P-23774,3.0,3.0,2.0,0.0,1,T-65,Niang,M'Baye,Forward,,,
P-23779,13.0,39.0,0.0,0.0,2,T-28,Bronze,Lucy,Defender,,,Silver Ball
P-23793,3.0,0.0,0.0,0.0,1,T-49,Campbell,Julia,Midfielder,,,
P-23800,4.0,0.0,2.0,0.0,1,T-73,Baraja,Rubén,Midfielder,,,
P-23816,4.0,0.0,1.0,0.0,1,T-33,Manolas,Kostas,Defender,,,
P-23820,0.0,0.0,0.0,0.0,0,,Silný,Josef,Forward,,,
P-23821,3.0,6.0,2.0,0.0,1,T-32,Kudus,Mohammed,Midfielder,,,
P-23830,0.0,1.0,0.0,0.0,1,,Tóth,József,Forward,,,
P-23846,2.0,0.0,1.0,0.0,1,T-32,Addo,Otto,Forward,,,
P-23859,16.0,32.0,0.0,0.0,3,T-30,Thiney,Gaëtane,Forward,,,
P-23879,3.0,0.0,0.0,0.0,1,T-06,Dewalque,Nicolas,Defender,,,
P-23883,6.0,12.0,4.0,0.0,1,T-80,Şaş,Hasan,Forward,,,
P-23888,0.0,0.0,0.0,0.0,0,,Hovenkamp,Hugo,Defender,,,
P-23890,0.0,0.0,0.0,0.0,0,,Ito,Teruyoshi,Midfielder,,,
P-23894,3.0,0.0,1.0,0.0,1,T-51,Jang,Ok-gyong,Defender,,,
P-23897,0.0,1.0,0.0,0.0,1,,Evaristo,Mario,Forward,,,
P-23905,0.0,0.0,0.0,0.0,0,,Quinn,Jimmy,Forward,,,
P-23912,3.0,0.0,0.0,0.0,1,T-73,Ángel,Miguel,Goalkeeper,,,
P-23914,0.0,2.0,0.0,0.0,1,,Čajkovski,Željko,Forward,,,
P-23925,8.0,8.0,1.0,0.0,2,T-75,Akanji,Manuel,Defender,,,
P-23927,3.0,0.0,0.0,0.0,1,T-58,Couto,Fernando,Defender,,,
P-23964,3.0,0.0,1.0,0.0,1,T-76,Anootsara,Maijarern,Midfielder,,,
P-23968,0.0,0.0,0.0,0.0,0,,Starr,Bridgette,Defender,,,
P-23972,1.0,0.0,0.0,0.0,1,T-20,Kováč,Radoslav,Defender,,,
P-23990,1.0,0.0,0.0,0.0,1,T-58,Vieirinha,not applicable,Midfielder,,,
P-23993,1.0,0.0,0.0,0.0,1,T-17,Wilson,Roan,Midfielder,,,
P-24015,0.0,0.0,0.0,0.0,0,,Walcott,Theo,Forward,,,
P-24028,0.0,0.0,0.0,0.0,0,,Tricella,Roberto,Defender,,,
P-24031,4.0,0.0,0.0,0.0,1,T-22,Gravesen,Thomas,Midfielder,,,
P-24039,1.0,0.0,0.0,0.0,1,T-42,Kpaho,Nina,Defender,,,
P-24048,0.0,0.0,0.0,0.0,0,,Fotopoulos,Danielle,Forward,,,
P-24062,2.0,0.0,1.0,0.0,1,T-46,Sánchez,Jorge,Defender,,,
P-24093,3.0,0.0,0.0,0.0,1,T-24,Pommerenke,Jürgen,Midfielder,,,
P-24097,3.0,0.0,0.0,0.0,1,T-49,Chance,Olivia,Midfielder,,,
P-24104,1.0,0.0,0.0,0.0,1,T-64,Crichton,Leanne,Midfielder,,,
P-24113,3.0,3.0,0.0,0.0,1,T-43,Solaun,Havana,Midfielder,,,
P-24116,3.0,0.0,0.0,0.0,1,T-04,Reilly,Jack,Goalkeeper,,,
P-24130,4.0,0.0,0.0,0.0,1,T-74,Björn,Nathalie,Defender,,,
P-24131,0.0,0.0,0.0,0.0,0,,Kraus,Engelbert,Forward,,,
P-24134,2.0,0.0,0.0,0.0,1,T-04,Karačić,Fran,Defender,,,
P-24199,5.0,0.0,1.0,0.0,1,T-60,Morris,Chris,Defender,,,
P-24202,0.0,0.0,0.0,0.0,0,,Gommers,Frans,Defender,,,
P-24215,1.0,0.0,0.0,0.0,1,T-10,Mihtarski,Petar,Forward,,,
P-24220,3.0,0.0,0.0,0.0,1,T-44,Yamagishi,Yasuyo,Defender,,,
P-24240,0.0,0.0,0.0,0.0,0,,Løken,Karl Petter,Defender,,,
P-24245,3.0,0.0,0.0,0.0,1,T-66,Milinković-Savić,Vanja,Goalkeeper,,,
P-24251,4.0,0.0,0.0,0.0,1,T-44,Narazaki,Seigo,Goalkeeper,,,
P-24254,12.0,12.0,0.0,0.0,2,T-53,Haugen,Tone,Midfielder,,,
P-24259,0.0,1.0,0.0,0.0,1,,Rajkov,Zdravko,Midfielder,,,
P-24266,8.0,0.0,0.0,0.0,2,T-83,Cox,Stephanie,Defender,,,
P-24268,0.0,0.0,0.0,0.0,0,,Sichinava,Georgi,Midfielder,,,
P-24277,1.0,0.0,0.0,0.0,1,T-33,Atmatsidis,Elias,Goalkeeper,,,
P-24285,3.0,0.0,0.0,0.0,1,T-74,Lönnqvist,Åsa,Midfielder,,,
P-24299,3.0,6.0,0.0,0.0,1,T-70,Bartlett,Shaun,Forward,,,
P-24300,0.0,0.0,0.0,0.0,0,,Diskerud,Mix,Midfielder,,,
P-24301,3.0,0.0,0.0,0.0,1,T-63,Al-Muwallad,Fahad,Forward,,,
P-24305,0.0,2.0,0.0,0.0,1,,Titkos,Pál,Forward,,,
P-24312,0.0,0.0,0.0,0.0,0,,Perinetti,Natalio,Forward,,,
P-24314,2.0,2.0,0.0,0.0,1,T-04,Perry,Ellyse,Defender,,,
P-24324,4.0,0.0,2.0,0.0,1,T-31,Odonkor,David,Midfielder,,,
P-24335,9.0,9.0,1.0,0.0,3,T-49,Gregorius,Sarah,Forward,,,
P-24336,0.0,2.0,0.0,0.0,1,,Igoa,Silvestre,Forward,,,
P-24357,0.0,0.0,0.0,0.0,0,,Rohdén,Marcus,Midfielder,,,
P-24375,3.0,0.0,1.0,0.0,1,T-25,Ortiz,Katherine,Defender,,,
P-24384,0.0,0.0,0.0,0.0,0,,Martinsen,Alf,Forward,,,
P-24388,1.0,0.0,1.0,0.0,1,T-32,Waris,Abdul Majeed,Forward,,,
P-24404,0.0,0.0,0.0,0.0,0,,Janes,Paul,Defender,,,
P-24411,0.0,0.0,0.0,0.0,0,,Tóth,Mihály,Forward,,,
P-24424,0.0,0.0,0.0,0.0,0,,Murray,Joelle,Defender,,,
P-24437,6.0,0.0,0.0,0.0,2,T-44,Arakawa,Eriko,Forward,,,
P-24458,3.0,0.0,0.0,0.0,1,T-75,Huggel,Benjamin,Midfielder,,,
P-24460,2.0,0.0,0.0,0.0,1,T-03,Mendieta,Emilia,Forward,,,
P-24464,3.0,0.0,0.0,0.0,1,T-27,Aparicio,Ernesto,Forward,,,
P-24476,2.0,0.0,1.0,0.0,1,T-50,Eluma,Edith,Defender,,,
P-24480,4.0,4.0,0.0,0.0,1,T-62,Saenko,Marina,Defender,,,
P-24493,1.0,0.0,0.0,0.0,1,T-57,Kosowski,Kamil,Midfielder,,,
P-24515,0.0,0.0,0.0,0.0,0,,Correa,Rubén,Goalkeeper,,,
P-24526,2.0,0.0,0.0,0.0,1,T-09,Edmundo,not applicable,Forward,,,
P-24531,3.0,0.0,1.0,0.0,1,T-38,Amiri,Vahid,Midfielder,,,
P-24534,3.0,0.0,0.0,0.0,1,T-29,Jumária,not applicable,Midfielder,,,
P-24535,1.0,0.0,0.0,0.0,1,T-14,Fan,Zhiyi,Defender,,,
P-24548,3.0,6.0,4.0,0.0,1,T-03,González,Eva,Defender,,,
P-24553,4.0,4.0,0.0,0.0,1,T-73,Saura,Enrique,Midfielder,,,
P-24556,11.0,55.0,0.0,0.0,3,T-73,Raúl,not applicable,Forward,,,
P-24558,0.0,0.0,0.0,0.0,0,,Sawitzki,Günter,Goalkeeper,,,
P-24586,5.0,0.0,1.0,0.0,1,T-32,Sarpei,Hans,Midfielder,,,
P-24610,2.0,0.0,2.0,0.0,1,T-66,Gudelj,Nemanja,Midfielder,,,
P-24618,0.0,0.0,0.0,0.0,0,,Valentini,Alberto,Defender,,,
