home_team_id,away_team_id,home_team_name,away_team_name,total_matches,total_goals,tournament_id
T-83,T-31,United States,Germany,4,11,WC-2003
T-83,T-31,United States,Germany,4,11,WC-2014
T-83,T-31,United States,Germany,4,11,WC-2015
T-83,T-50,United States,Nigeria,2,13,WC-1999
T-83,T-50,United States,Nigeria,2,13,WC-2003
T-83,T-51,United States,North Korea,3,9,WC-1999
T-83,T-51,United States,North Korea,3,9,WC-2007
T-83,T-51,United States,North Korea,3,9,WC-2011
T-83,T-53,United States,Norway,2,2,WC-1995
T-83,T-53,United States,Norway,2,2,WC-2003
T-83,T-58,United States,Portugal,2,9,WC-2002
T-83,T-58,United States,Portugal,2,9,WC-2014
T-83,T-74,United States,Sweden,2,4,WC-2003
T-83,T-74,United States,Sweden,2,4,WC-2015
T-84,T-28,Uruguay,England,2,9,WC-1954
T-84,T-28,Uruguay,England,2,9,WC-2014
T-84,T-30,Uruguay,France,3,5,WC-1966
T-84,T-30,Uruguay,France,3,5,WC-2010
T-84,T-30,Uruguay,France,3,5,WC-2018
T-84,T-48,Uruguay,Netherlands,2,7,WC-1974
T-84,T-48,Uruguay,Netherlands,2,7,WC-2010
T-84,T-71,Uruguay,South Korea,2,3,WC-2010
T-84,T-71,Uruguay,South Korea,2,3,WC-2022
T-84,T-73,Uruguay,Spain,2,4,WC-1950
T-84,T-73,Uruguay,Spain,2,4,WC-1990
T-86,T-05,West Germany,Austria,2,8,WC-1954
T-86,T-05,West Germany,Austria,2,8,WC-1982
T-86,T-13,West Germany,Chile,3,8,WC-1962
T-86,T-13,West Germany,Chile,3,8,WC-1974
T-86,T-13,West Germany,Chile,3,8,WC-1982
T-86,T-28,West Germany,England,3,7,WC-1970
T-86,T-28,West Germany,England,3,7,WC-1982
T-86,T-28,West Germany,England,3,7,WC-1990
T-86,T-46,West Germany,Mexico,2,6,WC-1978
T-86,T-46,West Germany,Mexico,2,6,WC-1986
T-86,T-73,West Germany,Spain,2,6,WC-1966
T-86,T-73,West Germany,Spain,2,6,WC-1982
T-86,T-75,West Germany,Switzerland,2,8,WC-1962
T-86,T-75,West Germany,Switzerland,2,8,WC-1966
T-86,T-80,West Germany,Turkey,2,14,WC-1954
T-86,T-84,West Germany,Uruguay,2,5,WC-1966
T-86,T-84,West Germany,Uruguay,2,5,WC-1970
T-86,T-87,West Germany,Yugoslavia,3,8,WC-1954
T-86,T-87,West Germany,Yugoslavia,3,8,WC-1958
T-86,T-87,West Germany,Yugoslavia,3,8,WC-1990
T-87,T-16,Yugoslavia,Colombia,2,6,WC-1962
T-87,T-16,Yugoslavia,Colombia,2,6,WC-1990
T-87,T-30,Yugoslavia,France,2,6,WC-1954
T-87,T-30,Yugoslavia,France,2,6,WC-1958
T-87,T-86,Yugoslavia,West Germany,2,3,WC-1962
T-87,T-86,Yugoslavia,West Germany,2,3,WC-1974
