tournament_id,player_id,goals_scored,family_name,given_name,position,tournament_name,team_name,team_code,award_name,rank,tournaments_participated,avg_goals_per_tournament
WC-1966,P-83456,3,Malofeyev,Eduard,Forward,1966 FIFA Men's World Cup,,,,8.0,,3.0
WC-1966,P-84905,1,Rildo,not applicable,Defender,1966 FIFA Men's World Cup,,,,19.0,,1.0
WC-1966,P-86276,1,Held,Sigfried,Forward,1966 FIFA Men's World Cup,,,,19.0,,1.0
WC-1966,P-87203,2,Pak,Seung-zin,Forward,1966 FIFA Men's World Cup,,,,14.0,,2.0
WC-1966,P-91195,1,Mazzola,Sandro,Midfielder,1966 FIFA Men's World Cup,,,,19.0,,1.0
WC-1966,P-92893,1,Davidov,Ivan,Midfielder,1966 FIFA Men's World Cup,,,,19.0,,1.0
WC-1966,P-95637,2,Mészöly,Kálmán,Defender,1966 FIFA Men's World Cup,,,,14.0,,2.0
WC-1970,P-00119,3,Riva,Gigi,Forward,1970 FIFA Men's World Cup,,,,9.0,,3.0
WC-1970,P-00746,1,Turesson,Tom,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-01172,1,Zhechev,Dobromir,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-02102,4,Byshovets,Anatoliy,Forward,1970 FIFA Men's World Cup,,,,6.0,,4.0
WC-1970,P-02403,1,Dembrovschi,Emerich,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-03607,2,Gallardo,Alberto,Midfielder,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-04354,1,Gérson,not applicable,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-06520,1,Dermendzhiev,Dinko,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-07812,2,Valdivia,Javier,Forward,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-13602,1,González,José Luis,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-14923,1,Clodoaldo,not applicable,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-15241,1,Kolev,Todor,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-19550,1,Challe,Roberto,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-25829,1,Alberto,Carlos,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-33189,1,Asatiani,Kakhi,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-34233,1,Peters,Martin,Midfielder,1970 FIFA Men's World Cup,,,,21.0,2.0,1.0
WC-1970,P-34802,1,Hurst,Geoff,Forward,1970 FIFA Men's World Cup,,,Bronze Boot,21.0,2.0,2.5
WC-1970,P-37575,1,Grahn,Ove,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-38555,1,Guzmán,Javier,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-38906,4,Pelé,not applicable,Forward,1970 FIFA Men's World Cup,,,Silver Boot,6.0,18.0,1.8888888888888888
WC-1970,P-38906,4,Pelé,not applicable,Forward,1970 FIFA Men's World Cup,,,Best Young Player,6.0,18.0,1.8888888888888888
WC-1970,P-40429,1,Maneiro,Ildo,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-42540,1,Burgnich,Tarcisio,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-45469,1,Nikodimov,Asparuh,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-47829,2,Van Moer,Wilfried,Midfielder,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-48001,1,Fragoso,Javier,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-50162,1,Mujica,Juan,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-50489,1,Neagu,Alexandru,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-51434,2,Dumitrache,Florea,Forward,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-52978,1,Clarke,Allan,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-53202,2,Tostão,not applicable,Midfielder,1970 FIFA Men's World Cup,,,,12.0,2.0,1.5
WC-1970,P-59854,2,Lambert,Raoul,Forward,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-60896,1,Overath,Wolfgang,Midfielder,1970 FIFA Men's World Cup,,,,21.0,2.0,1.5
WC-1970,P-61272,2,Petráš,Ladislav,Forward,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-62214,2,Rivera,Gianni,Midfielder,1970 FIFA Men's World Cup,,,,12.0,2.0,1.5
WC-1970,P-62529,1,Libuda,Reinhard,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-62668,1,Mullery,Alan,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-63835,1,Bonev,Hristo,Forward,1970 FIFA Men's World Cup,,,,21.0,2.0,1.0
WC-1970,P-64138,3,Seeler,Uwe,Forward,1970 FIFA Men's World Cup,,,,9.0,9.0,2.111111111111111
WC-1970,P-64207,1,Basaguren,Juan Ignacio,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-64553,1,Peña,Gustavo,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-67671,1,Domenghini,Angelo,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-69368,1,Jarir,Houmane,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-72441,10,Müller,Gerd,Forward,1970 FIFA Men's World Cup,West Germany,DEU,Golden Boot,1.0,2.0,7.0
WC-1970,P-72864,1,Beckenbauer,Franz,Defender,1970 FIFA Men's World Cup,,,Bronze Boot,21.0,4.0,2.5
WC-1970,P-72864,1,Beckenbauer,Franz,Defender,1970 FIFA Men's World Cup,,,Best Young Player,21.0,4.0,2.5
WC-1970,P-76522,1,Chumpitaz,Héctor,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-77430,7,Jairzinho,not applicable,Midfielder,1970 FIFA Men's World Cup,,,Silver Boot,2.0,2.0,4.5
WC-1970,P-77834,1,Spiegler,Mordechai,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-81929,1,Cubilla,Luis,Midfielder,1970 FIFA Men's World Cup,,,,21.0,7.0,1.0
WC-1970,P-85379,1,Ghazouani,Maouhoub,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-85778,3,Rivellino,not applicable,Midfielder,1970 FIFA Men's World Cup,,,,9.0,2.0,3.0
WC-1970,P-92154,2,Boninsegna,Roberto,Forward,1970 FIFA Men's World Cup,,,,12.0,,2.0
WC-1970,P-93072,1,Schnellinger,Karl-Heinz,Defender,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-96979,5,Cubillas,Teófilo,Midfielder,1970 FIFA Men's World Cup,,,Bronze Boot,3.0,6.0,5.0
WC-1970,P-96979,5,Cubillas,Teófilo,Midfielder,1970 FIFA Men's World Cup,,,Best Young Player,3.0,6.0,5.0
WC-1970,P-96979,5,Cubillas,Teófilo,Midfielder,1970 FIFA Men's World Cup,,,Silver Boot,3.0,6.0,5.0
WC-1970,P-98262,1,Khmelnitsky,Vitaly,Forward,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1970,P-99710,1,Espárrago,Víctor,Midfielder,1970 FIFA Men's World Cup,,,,21.0,,1.0
WC-1974,P-04739,3,Houseman,René,Midfielder,1974 FIFA Men's World Cup,,,,7.0,2.0,2.0
WC-1974,P-12030,1,Benetti,Romeo,Midfielder,1974 FIFA Men's World Cup,,,,23.0,2.0,1.0
WC-1974,P-16991,5,Neeskens,Johan,Midfielder,1974 FIFA Men's World Cup,,,Silver Boot,2.0,,5.0
WC-1974,P-20553,1,Katalinski,Josip,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-21597,7,Lato,Grzegorz,Forward,1974 FIFA Men's World Cup,Poland,POL,Golden Boot,1.0,3.0,3.3333333333333335
WC-1974,P-21810,1,Lorimer,Peter,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-22480,2,Jordan,Joe,Forward,1974 FIFA Men's World Cup,,,,13.0,3.0,1.3333333333333333
WC-1974,P-26214,1,Oblak,Branko,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-27040,1,Sparwasser,Jürgen,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-28747,2,Šurjak,Ivica,Midfielder,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-29548,3,Deyna,Kazimierz,Midfielder,1974 FIFA Men's World Cup,,,,7.0,2.0,2.0
WC-1974,P-29556,1,Bogićević,Vladislav,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-30957,1,Ayala,Rubén,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-31830,2,Krol,Ruud,Defender,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-32265,1,Anastasi,Pietro,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-32958,2,Sanon,Emmanuel,Forward,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-33365,1,Babington,Carlos,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-34039,1,Ahumada,Sergio,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-39161,1,Curran,Colin,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-39318,4,Edström,Ralf,Forward,1974 FIFA Men's World Cup,,,,4.0,,4.0
WC-1974,P-41102,1,Bonhof,Rainer,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-43188,1,de Jong,Theo,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-44313,1,Cullmann,Bernhard,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-46047,1,Pavoni,Ricardo,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-46434,1,Petković,Ilija,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-48686,3,Breitner,Paul,Defender,1974 FIFA Men's World Cup,,,,7.0,2.0,2.0
WC-1974,P-48733,1,Grabowski,Jürgen,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-50564,3,Cruyff,Johan,Midfielder,1974 FIFA Men's World Cup,,,,7.0,,3.0
WC-1974,P-52989,1,Torstensson,Conny,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-57624,1,Hoffmann,Martin,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-60896,2,Overath,Wolfgang,Midfielder,1974 FIFA Men's World Cup,,,,13.0,2.0,1.5
WC-1974,P-62214,1,Rivera,Gianni,Midfielder,1974 FIFA Men's World Cup,,,,23.0,2.0,1.5
WC-1974,P-63266,1,Rensenbrink,Rob,Forward,1974 FIFA Men's World Cup,,,Bronze Boot,23.0,2.0,3.0
WC-1974,P-63835,1,Bonev,Hristo,Forward,1974 FIFA Men's World Cup,,,,23.0,2.0,1.0
WC-1974,P-72441,4,Müller,Gerd,Forward,1974 FIFA Men's World Cup,West Germany,DEU,Golden Boot,4.0,2.0,7.0
WC-1974,P-74389,3,Bajević,Dušan,Forward,1974 FIFA Men's World Cup,,,,7.0,,3.0
WC-1974,P-77430,2,Jairzinho,not applicable,Midfielder,1974 FIFA Men's World Cup,,,Silver Boot,13.0,2.0,4.5
WC-1974,P-79103,1,Brindisi,Miguel Ángel,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-80725,2,Karasi,Stanislav,Forward,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-82033,2,Yazalde,Héctor,Forward,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-82218,1,Heredia,Ramón,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-85778,3,Rivellino,not applicable,Midfielder,1974 FIFA Men's World Cup,,,,7.0,2.0,3.0
WC-1974,P-88088,1,Džajić,Dragan,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-89117,1,Valdomiro,not applicable,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-89554,4,Rep,Johnny,Forward,1974 FIFA Men's World Cup,,,,4.0,2.0,3.5
WC-1974,P-91963,2,Streich,Joachim,Forward,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-92173,1,Hoeneß,Uli,Forward,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-92867,5,Szarmach,Andrzej,Forward,1974 FIFA Men's World Cup,,,Silver Boot,2.0,3.0,2.3333333333333335
WC-1974,P-93703,1,Capello,Fabio,Midfielder,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-94413,2,Sandberg,Roland,Forward,1974 FIFA Men's World Cup,,,,13.0,,2.0
WC-1974,P-94783,1,Perfumo,Roberto,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1974,P-95634,1,Gorgoń,Jerzy,Defender,1974 FIFA Men's World Cup,,,,23.0,,1.0
WC-1978,P-01582,2,Haan,Arie,Midfielder,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-03652,2,Boniek,Zbigniew,Midfielder,1978 FIFA Men's World Cup,,,,18.0,2.0,3.0
WC-1978,P-04739,1,Houseman,René,Midfielder,1978 FIFA Men's World Cup,,,,27.0,2.0,2.0
WC-1978,P-05262,1,Tóth,András,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-08939,1,Platini,Michel,Midfielder,1978 FIFA Men's World Cup,,,,27.0,3.0,1.6666666666666667
WC-1978,P-10069,1,Kaabi,Ali,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-12030,1,Benetti,Romeo,Midfielder,1978 FIFA Men's World Cup,,,,27.0,2.0,1.0
WC-1978,P-12183,1,Zombori,Sándor,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-15681,2,Flohe,Heinz,Midfielder,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-16067,1,Lacombe,Bernard,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-16479,2,Gemmill,Archie,Midfielder,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-17293,1,Zaccarelli,Renato,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-17566,1,Csapó,Károly,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-21597,2,Lato,Grzegorz,Forward,1978 FIFA Men's World Cup,Poland,POL,Golden Boot,18.0,3.0,3.3333333333333335
WC-1978,P-22480,1,Jordan,Joe,Forward,1978 FIFA Men's World Cup,,,,27.0,3.0,1.3333333333333333
WC-1978,P-23639,1,Cueto,César,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-25337,1,van de Kerkhof,René,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-26640,4,Luque,Leopoldo,Forward,1978 FIFA Men's World Cup,,,,7.0,,4.0
WC-1978,P-27315,1,Berdoll,Marc,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-29548,1,Deyna,Kazimierz,Midfielder,1978 FIFA Men's World Cup,,,,27.0,2.0,2.0
WC-1978,P-32712,1,Dhouib,Mokhtar,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-34993,2,Müller,Dieter,Forward,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-35082,6,Kempes,Mario,Forward,1978 FIFA Men's World Cup,Argentina,ARG,Golden Ball,1.0,2.0,6.0
WC-1978,P-35082,6,Kempes,Mario,Forward,1978 FIFA Men's World Cup,Argentina,ARG,Golden Boot,1.0,2.0,6.0
WC-1978,P-35602,1,Hölzenbein,Bernd,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-36867,1,Roshan,Hassan,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-37483,1,Zico,not applicable,Midfielder,1978 FIFA Men's World Cup,,,Bronze Boot,27.0,2.0,2.5
WC-1978,P-40352,1,Dani,not applicable,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-44349,1,Causio,Franco,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-48111,1,Nanninga,Dick,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-48382,2,Nelinho,not applicable,Defender,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-48712,1,van de Kerkhof,Willy,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-52271,4,Krankl,Hans,Forward,1978 FIFA Men's World Cup,,,,7.0,2.0,2.5
WC-1978,P-54098,1,Tarantini,Alberto,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-57787,2,Bettega,Roberto,Forward,1978 FIFA Men's World Cup,,,,18.0,,2.0
WC-1978,P-57837,1,Asensi,Juan Manuel,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-59574,3,Rummenigge,Karl-Heinz,Forward,1978 FIFA Men's World Cup,,,Bronze Ball,9.0,6.0,3.0
WC-1978,P-59574,3,Rummenigge,Karl-Heinz,Forward,1978 FIFA Men's World Cup,,,Silver Boot,9.0,6.0,3.0
WC-1978,P-61157,2,Bertoni,Daniel,Forward,1978 FIFA Men's World Cup,,,,18.0,2.0,2.0
WC-1978,P-61240,1,Sjöberg,Thomas,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-61365,1,Obermayer,Erich,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-61698,1,Eskandarian,Andranik,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-63266,5,Rensenbrink,Rob,Forward,1978 FIFA Men's World Cup,,,Bronze Boot,3.0,2.0,3.0
WC-1978,P-64134,1,Abramczik,Rüdiger,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-64532,1,Rangel,Víctor,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-66055,1,Ghommidh,Néjib,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-68584,1,Dalglish,Kenny,Forward,1978 FIFA Men's World Cup,,,,27.0,2.0,1.0
WC-1978,P-69695,1,Vogts,Berti,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-72529,1,Velásquez,José,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-76170,1,Danaeifard,Iraj,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-80376,1,Passarella,Daniel,Defender,1978 FIFA Men's World Cup,,,,27.0,2.0,1.5
WC-1978,P-82670,3,Brandts,Ernie,Defender,1978 FIFA Men's World Cup,,,,9.0,,3.0
WC-1978,P-84173,1,Vázquez Ayala,Arturo,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-84320,1,Reinaldo,not applicable,Forward,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-86942,3,Dinamite,Roberto,Forward,1978 FIFA Men's World Cup,,,,9.0,,3.0
WC-1978,P-89519,3,Dirceu,not applicable,Midfielder,1978 FIFA Men's World Cup,,,Bronze Ball,9.0,,3.0
WC-1978,P-89554,3,Rep,Johnny,Forward,1978 FIFA Men's World Cup,,,,9.0,2.0,3.5
WC-1978,P-90883,1,Lopez,Christian,Defender,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-91717,3,Rossi,Paolo,Forward,1978 FIFA Men's World Cup,Italy,ITA,Silver Ball,9.0,6.0,4.5
WC-1978,P-91717,3,Rossi,Paolo,Forward,1978 FIFA Men's World Cup,Italy,ITA,Golden Ball,9.0,6.0,4.5
WC-1978,P-91717,3,Rossi,Paolo,Forward,1978 FIFA Men's World Cup,Italy,ITA,Golden Boot,9.0,6.0,4.5
WC-1978,P-92867,1,Szarmach,Andrzej,Forward,1978 FIFA Men's World Cup,,,Silver Boot,27.0,3.0,2.3333333333333335
WC-1978,P-95747,1,Müller,Hansi,Midfielder,1978 FIFA Men's World Cup,,,,27.0,,1.0
WC-1978,P-96979,5,Cubillas,Teófilo,Midfielder,1978 FIFA Men's World Cup,,,Bronze Boot,3.0,6.0,5.0
WC-1978,P-96979,5,Cubillas,Teófilo,Midfielder,1978 FIFA Men's World Cup,,,Best Young Player,3.0,6.0,5.0
WC-1978,P-96979,5,Cubillas,Teófilo,Midfielder,1978 FIFA Men's World Cup,,,Silver Boot,3.0,6.0,5.0
WC-1978,P-99989,1,Schachner,Walter,Forward,1978 FIFA Men's World Cup,,,,27.0,2.0,1.5
WC-1978,P-99991,1,Rocheteau,Dominique,Midfielder,1978 FIFA Men's World Cup,,,,27.0,3.0,1.3333333333333333
WC-1982,P-01165,1,Majewski,Stefan,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-02675,2,Robson,Bryan,Midfielder,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-03282,1,Blokhin,Oleh,Forward,1982 FIFA Men's World Cup,,,,37.0,2.0,1.0
WC-1982,P-03571,1,Juanito,not applicable,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-03652,4,Boniek,Zbigniew,Midfielder,1982 FIFA Men's World Cup,,,,6.0,2.0,3.0
WC-1982,P-03719,1,Bossis,Maxime,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-03775,1,Cabrini,Antonio,Defender,1982 FIFA Men's World Cup,,,Best Young Player,37.0,,1.0
WC-1982,P-05511,2,Genghini,Bernard,Midfielder,1982 FIFA Men's World Cup,,,,12.0,2.0,1.5
WC-1982,P-06095,1,Soler,Gérard,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-06736,1,Vandenbergh,Erwin,Forward,1982 FIFA Men's World Cup,,,,37.0,2.0,1.0
WC-1982,P-08939,2,Platini,Michel,Midfielder,1982 FIFA Men's World Cup,,,,12.0,3.0,1.6666666666666667
WC-1982,P-10770,1,Zelaya,Héctor,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-11027,2,Wark,John,Midfielder,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-12472,1,Narey,David,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-13150,1,Couriol,Alain,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-13514,1,Hovhannisyan,Khoren,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-15890,1,Kupcewicz,Janusz,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-16875,1,Graziani,Francesco,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-17413,1,Laing,Antonio,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-18718,1,Gavrilov,Yuri,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-19209,2,Panenka,Antonín,Midfielder,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-20664,2,Serginho,not applicable,Forward,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-21597,1,Lato,Grzegorz,Forward,1982 FIFA Men's World Cup,Poland,POL,Golden Boot,37.0,3.0,3.3333333333333335
WC-1982,P-22480,1,Jordan,Joe,Forward,1982 FIFA Men's World Cup,,,,37.0,3.0,1.3333333333333333
WC-1982,P-23450,1,Sumner,Steve,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-24553,1,Saura,Enrique,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-27460,1,Bal,Andriy,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-32542,1,Girard,René,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-32771,1,M'Bida,Grégoire,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-33410,1,Al-Dakhil,Faisal,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-34326,2,Nyilasi,Tibor,Forward,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-34354,1,Szentes,Lázár,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-35736,3,Falcão,not applicable,Midfielder,1982 FIFA Men's World Cup,,,Silver Ball,8.0,,3.0
WC-1982,P-37483,4,Zico,not applicable,Midfielder,1982 FIFA Men's World Cup,,,Bronze Boot,6.0,2.0,2.5
WC-1982,P-39132,2,Éder,not applicable,Forward,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-40338,2,Assad,Salah,Forward,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-40684,1,Buncol,Andrzej,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-40743,1,Reinders,Uwe,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-41807,1,Ramírez Zapata,Luis,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-42012,1,Tóth,József,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-42136,1,La Rosa,Guillermo,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-43037,1,Hintermaier,Reinhold,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-43672,1,Petrović,Vladimir,Midfielder,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-43905,1,Letelier,Juan Carlos,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-45774,1,Madjer,Rabah,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-46574,1,Altobelli,Alessandro,Forward,1982 FIFA Men's World Cup,,,,37.0,2.0,2.5
WC-1982,P-47456,1,Baltacha,Sergei,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-48686,1,Breitner,Paul,Defender,1982 FIFA Men's World Cup,,,,37.0,2.0,2.0
WC-1982,P-49203,1,Al-Buloushi,Abdullah,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-50194,1,Wooddin,Steve,Forward,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-51494,1,Varga,József,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
WC-1982,P-52271,1,Krankl,Hans,Forward,1982 FIFA Men's World Cup,,,,37.0,2.0,2.5
WC-1982,P-52461,2,Fischer,Klaus,Forward,1982 FIFA Men's World Cup,,,,12.0,,2.0
WC-1982,P-53791,3,Kiss,László,Forward,1982 FIFA Men's World Cup,,,,8.0,,3.0
WC-1982,P-54040,1,Trésor,Marius,Defender,1982 FIFA Men's World Cup,,,,37.0,,1.0
